State,Station_Number,Station_Name,Station_WMO,Latitude,Longitude,ZIP Codes,FIPS,SUBGRID,el_src_h1,el_sit_h1,el_sit_sub_h1,el_del_h1,el_src_c1,el_sit_c1,el_sit_sub_c1,el_del_c1,ng_src_h1,ng_sit_h1,ng_del_h1,ng_src_c1,ng_sit_c1,ng_del_c1,el_src_h2,el_sit_h2,el_sit_sub_h2,el_del_h2,el_src_c2,el_sit_c2,el_sit_sub_c2,el_del_c2,ng_src_h2,ng_sit_h2,ng_del_h2,ng_src_c2,ng_sit_c2,ng_del_c2,el_sit_t1,ng_sit_t1,el_sit_t2,ng_sit_t2,STATE,h1_emissions,c1_emissions,t1_emissions,h2_emissions,c2_emissions,t2_emissions,h1_cost,c1_cost,t1_cost,h2_cost,c2_cost,t2_cost,emissions_comparison,cost_comparison,h1_cop,elec_price,ng_price,ratio_price,grid_emissions
MO,G2901150,Kirksville Regional Ap,724455,40.1,-92.55,,29115,SPNO,49,15.47,0.985,40.9,1.67,0.53,0.815,3.47,0,0,0,0,0,0,0,0,0.635,0,1.61,0.51,0.315,3.53,47.8,44.1,41.89,0,0,0,47.21,19.25,30.88,63.35,MO,0.002350123,7.57E-05,0.002425818,0.002211562,7.28E-05,0.002284401,0.41426779,0.014192756,0.428460545,0.418791851,0.01365718,0.432449031,0.061905429,-0.009223019,2.643826761,28.25322392,10.0192864,2.819883851,0.143
MO,G2901170,Kirksville Regional Ap,724455,40.1,-92.55,,29117,SPNO,49,15.47,0.985,40.9,1.67,0.53,0.815,3.47,0,0,0,0,0,0,0,0,0.635,0,1.61,0.51,0.315,3.53,47.8,44.1,41.89,0,0,0,47.21,19.25,30.88,63.35,MO,0.002350123,7.57E-05,0.002425818,0.002211562,7.28E-05,0.002284401,0.41426779,0.014192756,0.428460545,0.418791851,0.01365718,0.432449031,0.061905429,-0.009223019,2.643826761,28.25322392,10.0192864,2.819883851,0.143
AR,G2901190,Fort Smith Regional Ap,723440,35.33,-94.37,72903,29119,SRMW,13.76,4.34,0.385,11.85,9.42,2.98,0.185,18.16,0,0,0,0,0,0,0,0,0.325,0,9.02,2.85,0.085,18.33,13.74,12.67,12.04,0,0,0,37.3,19.02,32.68,31.69,MO,0.001000447,0.00063097,0.001631418,0.000635385,0.000603445,0.00123883,0.116219923,0.079800777,0.196020699,0.120319564,0.076319535,0.196639098,0.316901987,-0.003144841,2.730414747,28.25322392,10.0192864,2.819883851,0.212
MO,G2901210,Kirksville Regional Ap,724455,40.1,-92.55,,29121,SRMW,49,15.47,0.985,40.9,1.67,0.53,0.815,3.47,0,0,0,0,0,0,0,0,0.635,0,1.61,0.51,0.315,3.53,47.8,44.1,41.89,0,0,0,47.21,19.25,30.88,63.35,MO,0.003484098,0.00011222,0.003596318,0.002211562,0.000107985,0.002319547,0.41426779,0.014192756,0.428460545,0.418791851,0.01365718,0.432449031,0.550439521,-0.009223019,2.643826761,28.25322392,10.0192864,2.819883851,0.212
MO,G2901230,Farmington,724454,37.77,-90.4,,29123,SRMW,20.09,6.34,0.495,17.52,2.94,0.93,0.285,5.73,0,0,0,0,0,0,0,0,0.41,0,2.82,0.89,0.13,5.79,20.35,18.77,17.83,0,0,0,37.46,19.17,30.84,37.94,MO,0.001447208,0.000196913,0.001644122,0.000941293,0.000188444,0.001129737,0.169777491,0.024904269,0.19468176,0.178247688,0.023833118,0.202080806,0.4553134,-0.036614292,2.76340694,28.25322392,10.0192864,2.819883851,0.212
MO,G2901250,Vichy Rolla Natl Arpt,724456,38.13,-91.77,65580,29125,SRMW,22.77,7.19,0.565,20.3,1.84,0.58,0.345,3.95,0,0,0,0,0,0,0,0,0.45,0,1.75,0.55,0.15,4.01,23.61,21.78,20.69,0,0,0,38.09,19.2,30.56,40.98,MO,0.001642004,0.000122806,0.001764811,0.001092241,0.000116454,0.001208695,0.192539457,0.015531695,0.208071152,0.206831894,0.014728331,0.221560225,0.460095597,-0.060882195,2.823365786,28.25322392,10.0192864,2.819883851,0.212
IL,G2901270,Quincy Muni Baldwin Fld,724396,39.93,-91.2,62338,29127,SRMW,29.92,9.45,0.64,26.03,2.66,0.84,0.44,5.67,0,0,0,0,0,0,0,0,0.5,0,2.52,0.8,0.2,5.74,30.25,27.9,26.51,0,0,0,40.79,19.19,30.92,47.09,MO,0.002136405,0.000177857,0.002314263,0.001399152,0.000169388,0.00156854,0.253059509,0.022494179,0.275553688,0.264949947,0.021423027,0.286372974,0.47542505,-0.037780401,2.754497354,28.25322392,10.0192864,2.819883851,0.212
IA,G2901290,Chariton,725469,41.03,-93.37,,29129,SRMW,32.44,10.24,0.685,27.75,4.72,1.49,0.465,9.54,0,0,0,0,0,0,0,0,0.545,0,4.51,1.42,0.205,9.66,32.27,29.77,28.28,0,0,0,42.3,19.2,31.59,48.96,MO,0.002313204,0.000315485,0.002628689,0.00149293,0.000300664,0.001793594,0.274214749,0.039900388,0.314115137,0.28270824,0.038025873,0.320734114,0.46559906,-0.020636959,2.709960938,28.25322392,10.0192864,2.819883851,0.212
MO,G2901310,Kaiser Mem  Awos,724459,38.1,-92.55,,29131,SRMW,18.9,5.97,0.465,16.75,4.91,1.55,0.245,9.16,0,0,0,0,0,0,0,0,0.41,0,4.71,1.49,0.12,9.26,19.39,17.89,17,0,0,0,37.64,19.15,31.43,37.04,MO,0.001362514,0.000328189,0.001690703,0.000897162,0.000315485,0.001212647,0.159869341,0.041507115,0.201376456,0.169890844,0.039900388,0.209791232,0.394225265,-0.040110236,2.805695142,28.25322392,10.0192864,2.819883851,0.212
MO,G2901330,Cape Girardeau Municipal Ap,723489,37.23,-89.57,63780,29133,SRMW,21.29,6.72,0.535,19.06,3.57,1.13,0.325,7.29,0,0,0,0,0,0,0,0,0.42,0,3.39,1.07,0.14,7.34,22.17,20.45,19.43,0,0,0,38.13,19.16,31.05,39.61,MO,0.001536137,0.00023926,0.001775397,0.001025543,0.000226556,0.001252099,0.179953429,0.030260026,0.210213455,0.194201663,0.028653299,0.222854962,0.417936324,-0.056725267,2.836309524,28.25322392,10.0192864,2.819883851,0.212
MO,G2901350,Columbia Regional Airport,724450,38.82,-92.22,65201,29135,SRMW,30.83,9.74,0.645,27.22,3.8,1.2,0.455,7.32,0,0,0,0,0,0,0,0,0.5,0,3.65,1.15,0.2,7.4,31.64,29.19,27.73,0,0,0,41.45,19.17,31.26,48.37,MO,0.002198867,0.000254082,0.002452949,0.001463844,0.000243495,0.001707339,0.260825357,0.032134541,0.292959898,0.27720032,0.030795602,0.307995922,0.436708998,-0.048818907,2.794661191,28.25322392,10.0192864,2.819883851,0.212
MO,G2901370,Columbia Regional Airport,724450,38.82,-92.22,65201,29137,SRMW,30.83,9.74,0.645,27.22,3.8,1.2,0.455,7.32,0,0,0,0,0,0,0,0,0.5,0,3.65,1.15,0.2,7.4,31.64,29.19,27.73,0,0,0,41.45,19.17,31.26,48.37,MO,0.002198867,0.000254082,0.002452949,0.001463844,0.000243495,0.001707339,0.260825357,0.032134541,0.292959898,0.27720032,0.030795602,0.307995922,0.436708998,-0.048818907,2.794661191,28.25322392,10.0192864,2.819883851,0.212
MO,G2901390,Columbia Regional Airport,724450,38.82,-92.22,65201,29139,SRMW,30.83,9.74,0.645,27.22,3.8,1.2,0.455,7.32,0,0,0,0,0,0,0,0,0.5,0,3.65,1.15,0.2,7.4,31.64,29.19,27.73,0,0,0,41.45,19.17,31.26,48.37,MO,0.002198867,0.000254082,0.002452949,0.001463844,0.000243495,0.001707339,0.260825357,0.032134541,0.292959898,0.27720032,0.030795602,0.307995922,0.436708998,-0.048818907,2.794661191,28.25322392,10.0192864,2.819883851,0.212
MO,G2901410,Kaiser Mem  Awos,724459,38.1,-92.55,,29141,SRMW,18.9,5.97,0.465,16.75,4.91,1.55,0.245,9.16,0,0,0,0,0,0,0,0,0.41,0,4.71,1.49,0.12,9.26,19.39,17.89,17,0,0,0,37.64,19.15,31.43,37.04,MO,0.001362514,0.000328189,0.001690703,0.000897162,0.000315485,0.001212647,0.159869341,0.041507115,0.201376456,0.169890844,0.039900388,0.209791232,0.394225265,-0.040110236,2.805695142,28.25322392,10.0192864,2.819883851,0.212
MO,G2901430,Cape Girardeau Municipal Ap,723489,37.23,-89.57,63780,29143,SRMW,21.29,6.72,0.535,19.06,3.57,1.13,0.325,7.29,0,0,0,0,0,0,0,0,0.42,0,3.39,1.07,0.14,7.34,22.17,20.45,19.43,0,0,0,38.13,19.16,31.05,39.61,MO,0.001536137,0.00023926,0.001775397,0.001025543,0.000226556,0.001252099,0.179953429,0.030260026,0.210213455,0.194201663,0.028653299,0.222854962,0.417936324,-0.056725267,2.836309524,28.25322392,10.0192864,2.819883851,0.212
MO,G2901450,Joplin Municipal Ap,723495,37.15,-94.5,64870,29145,SRMW,14.36,4.53,0.39,12.76,9.05,2.86,0.2,16.63,0,0,0,0,0,0,0,0,0.335,0,8.72,2.75,0.095,16.79,14.81,13.67,12.98,0,0,0,37.4,19.04,32.6,32.71,MO,0.001041736,0.000605562,0.001647298,0.000685534,0.000582271,0.001267805,0.121307892,0.076587322,0.197895214,0.129815977,0.073641656,0.203457634,0.299330258,-0.027339448,2.816777042,28.25322392,10.0192864,2.819883851,0.212
IA,G2901470,Clarinda,725479,40.72,-95.03,51632,29147,SPNO,38.21,12.06,0.76,32.79,2.95,0.93,0.57,5.67,0,0,0,0,0,0,0,0,0.56,0,2.86,0.9,0.24,5.75,38.17,35.22,33.46,0,0,0,43.75,19.22,31.13,54.44,MO,0.001830968,0.000132824,0.001963791,0.001766241,0.000128539,0.00189478,0.322952136,0.024904269,0.347856405,0.334463696,0.024100906,0.358564602,0.036421854,-0.029864065,2.718905473,28.25322392,10.0192864,2.819883851,0.143
MO,G2901490,Poplar Bluff Amos,723300,36.77,-90.47,63901,29149,SRMW,15.9,5.02,0.415,14.69,5.33,1.68,0.205,10.69,0,0,0,0,0,0,0,0,0.375,0,5.1,1.61,0.105,10.81,16.99,15.68,14.89,0,0,0,36.74,19.11,31.51,34.78,MO,0.001150779,0.000355715,0.001506494,0.000786333,0.000340893,0.001127227,0.134429496,0.044988357,0.179417853,0.148903769,0.043113842,0.192017612,0.336460725,-0.065617722,2.926294821,28.25322392,10.0192864,2.819883851,0.212
MO,G2901510,Jefferson City Mem,724458,38.58,-92.15,65102,29151,SRMW,19.31,6.1,0.47,17.29,4.56,1.44,0.26,9.17,0,0,0,0,0,0,0,0,0.405,0,4.35,1.37,0.125,9.28,20.03,18.48,17.56,0,0,0,37.68,19.14,31.32,37.62,MO,0.001391098,0.000304898,0.001695997,0.00092675,0.000290077,0.001216827,0.163350583,0.038561449,0.201912032,0.175493728,0.036686934,0.212180662,0.393786469,-0.048395694,2.83442623,28.25322392,10.0192864,2.819883851,0.212
AR,G2901530,Flippin  Awos,723447,36.3,-92.47,72635,29153,SRMW,10.72,3.38,0.36,9.77,6.01,1.9,0.14,11.45,0,0,0,0,0,0,0,0,0.32,0,5.72,1.81,0.07,11.55,11.3,10.43,9.9,0,0,0,35.19,19.05,31.62,29.48,MO,0.000791889,0.000402296,0.001194185,0.000523052,0.00038324,0.000906292,0.09051229,0.05087969,0.14139198,0.099047596,0.048469599,0.147517196,0.317659881,-0.041522046,2.890532544,28.25322392,10.0192864,2.819883851,0.212
MO,G2901550,Poplar Bluff Amos,723300,36.77,-90.47,63901,29155,SRMW,15.9,5.02,0.415,14.69,5.33,1.68,0.205,10.69,0,0,0,0,0,0,0,0,0.375,0,5.1,1.61,0.105,10.81,16.99,15.68,14.89,0,0,0,36.74,19.11,31.51,34.78,MO,0.001150779,0.000355715,0.001506494,0.000786333,0.000340893,0.001127227,0.134429496,0.044988357,0.179417853,0.148903769,0.043113842,0.192017612,0.336460725,-0.065617722,2.926294821,28.25322392,10.0192864,2.819883851,0.212
MO,G2901570,Farmington,724454,37.77,-90.4,,29157,SRMW,20.09,6.34,0.495,17.52,2.94,0.93,0.285,5.73,0,0,0,0,0,0,0,0,0.41,0,2.82,0.89,0.13,5.79,20.35,18.77,17.83,0,0,0,37.46,19.17,30.84,37.94,MO,0.001447208,0.000196913,0.001644122,0.000941293,0.000188444,0.001129737,0.169777491,0.024904269,0.19468176,0.178247688,0.023833118,0.202080806,0.4553134,-0.036614292,2.76340694,28.25322392,10.0192864,2.819883851,0.212
MO,G2901590,Whiteman Afb,724467,38.72,-93.55,65305,29159,SPNO,24.69,7.8,0.58,22.15,5.01,1.58,0.36,9.57,0,0,0,0,0,0,0,0,0.465,0,4.8,1.51,0.165,9.67,25.72,23.72,22.54,0,0,0,39.73,19.14,31.56,42.87,MO,0.001196842,0.000225657,0.001422499,0.00118953,0.00021566,0.00140519,0.208874516,0.042310479,0.251184995,0.225254937,0.040435964,0.265690901,0.012318205,-0.054596924,2.83974359,28.25322392,10.0192864,2.819883851,0.143
MO,G2901610,Vichy Rolla Natl Arpt,724456,38.13,-91.77,65580,29161,SRMW,22.77,7.19,0.565,20.3,1.84,0.58,0.345,3.95,0,0,0,0,0,0,0,0,0.45,0,1.75,0.55,0.15,4.01,23.61,21.78,20.69,0,0,0,38.09,19.2,30.56,40.98,MO,0.001642004,0.000122806,0.001764811,0.001092241,0.000116454,0.001208695,0.192539457,0.015531695,0.208071152,0.206831894,0.014728331,0.221560225,0.460095597,-0.060882195,2.823365786,28.25322392,10.0192864,2.819883851,0.212
IL,G2901630,Quincy Muni Baldwin Fld,724396,39.93,-91.2,62338,29163,SRMW,29.92,9.45,0.64,26.03,2.66,0.84,0.44,5.67,0,0,0,0,0,0,0,0,0.5,0,2.52,0.8,0.2,5.74,30.25,27.9,26.51,0,0,0,40.79,19.19,30.92,47.09,MO,0.002136405,0.000177857,0.002314263,0.001399152,0.000169388,0.00156854,0.253059509,0.022494179,0.275553688,0.264949947,0.021423027,0.286372974,0.47542505,-0.037780401,2.754497354,28.25322392,10.0192864,2.819883851,0.212
MO,G2901650,Kansas City IntL Arpt,724460,39.3,-94.72,64153,29165,SPNO,32.12,10.14,0.67,28.25,5.34,1.69,0.48,10.36,0,0,0,0,0,0,0,0,0.505,0,5.13,1.62,0.205,10.48,32.86,30.32,28.8,0,0,0,42.4,19.17,31.75,49.48,MO,0.001543897,0.000241368,0.001785265,0.001520512,0.00023137,0.001751882,0.27153687,0.045256145,0.316793016,0.287931268,0.04338163,0.331312898,0.01905539,-0.043825286,2.785996055,28.25322392,10.0192864,2.819883851,0.143
MO,G2901670,Springfield Regional Arpt,724400,37.23,-93.38,,29167,SRMW,21.96,6.93,0.505,19.32,4.37,1.38,0.315,8.45,0,0,0,0,0,0,0,0,0.41,0,4.18,1.32,0.14,8.55,22.44,20.7,19.67,0,0,0,38.55,19.14,31.29,39.85,MO,0.001574249,0.000292194,0.001866443,0.00103808,0.00027949,0.00131757,0.185576974,0.036954722,0.222531696,0.196575767,0.035347995,0.231923762,0.416579587,-0.040496351,2.787878788,28.25322392,10.0192864,2.819883851,0.212
MO,G2901690,Ft Lnrd Wd Aaf,724457,37.75,-92.15,65473,29169,SRMW,19.92,6.29,0.495,16.97,6.03,1.9,0.285,11.85,0,0,0,0,0,0,0,0,0.405,0,5.73,1.81,0.125,11.96,19.73,18.2,17.29,0,0,0,38.39,19.1,31.76,37.3,MO,0.001436621,0.000402296,0.001838918,0.000912708,0.00038324,0.001295948,0.168438552,0.05087969,0.219318242,0.172834732,0.048469599,0.221304331,0.418974444,-0.008974473,2.697933227,28.25322392,10.0192864,2.819883851,0.212
MO,G2901710,Kirksville Regional Ap,724455,40.1,-92.55,,29171,SRMW,49,15.47,0.985,40.9,1.67,0.53,0.815,3.47,0,0,0,0,0,0,0,0,0.635,0,1.61,0.51,0.315,3.53,47.8,44.1,41.89,0,0,0,47.21,19.25,30.88,63.35,MO,0.003484098,0.00011222,0.003596318,0.002211562,0.000107985,0.002319547,0.41426779,0.014192756,0.428460545,0.418791851,0.01365718,0.432449031,0.550439521,-0.009223019,2.643826761,28.25322392,10.0192864,2.819883851,0.212
IL,G2901730,Quincy Muni Baldwin Fld,724396,39.93,-91.2,62338,29173,SRMW,29.92,9.45,0.64,26.03,2.66,0.84,0.44,5.67,0,0,0,0,0,0,0,0,0.5,0,2.52,0.8,0.2,5.74,30.25,27.9,26.51,0,0,0,40.79,19.19,30.92,47.09,MO,0.002136405,0.000177857,0.002314263,0.001399152,0.000169388,0.00156854,0.253059509,0.022494179,0.275553688,0.264949947,0.021423027,0.286372974,0.47542505,-0.037780401,2.754497354,28.25322392,10.0192864,2.819883851,0.212
MO,G2901750,Columbia Regional Airport,724450,38.82,-92.22,65201,29175,SRMW,30.83,9.74,0.645,27.22,3.8,1.2,0.455,7.32,0,0,0,0,0,0,0,0,0.5,0,3.65,1.15,0.2,7.4,31.64,29.19,27.73,0,0,0,41.45,19.17,31.26,48.37,MO,0.002198867,0.000254082,0.002452949,0.001463844,0.000243495,0.001707339,0.260825357,0.032134541,0.292959898,0.27720032,0.030795602,0.307995922,0.436708998,-0.048818907,2.794661191,28.25322392,10.0192864,2.819883851,0.212
MO,G2901770,Kansas City Downtown Ap,724463,39.12,-94.6,64105,29177,SPNO,14.19,4.48,0.42,12.81,8.42,2.66,0.19,16.03,0,0,0,0,0,0,0,0,0.375,0,8.1,2.56,0.095,16.19,14.84,13.69,13.01,0,0,0,37.16,19.1,32.44,32.8,MO,0.000699824,0.000379904,0.001079728,0.000686537,0.000365622,0.001052159,0.119968953,0.071231566,0.191200518,0.130005906,0.068553687,0.198559593,0.02620213,-0.037062297,2.859375,28.25322392,10.0192864,2.819883851,0.143
MO,G2901790,Farmington,724454,37.77,-90.4,,29179,SRMW,20.09,6.34,0.495,17.52,2.94,0.93,0.285,5.73,0,0,0,0,0,0,0,0,0.41,0,2.82,0.89,0.13,5.79,20.35,18.77,17.83,0,0,0,37.46,19.17,30.84,37.94,MO,0.001447208,0.000196913,0.001644122,0.000941293,0.000188444,0.001129737,0.169777491,0.024904269,0.19468176,0.178247688,0.023833118,0.202080806,0.4553134,-0.036614292,2.76340694,28.25322392,10.0192864,2.819883851,0.212
MO,G2901810,Poplar Bluff Amos,723300,36.77,-90.47,63901,29181,SRMW,15.9,5.02,0.415,14.69,5.33,1.68,0.205,10.69,0,0,0,0,0,0,0,0,0.375,0,5.1,1.61,0.105,10.81,16.99,15.68,14.89,0,0,0,36.74,19.11,31.51,34.78,MO,0.001150779,0.000355715,0.001506494,0.000786333,0.000340893,0.001127227,0.134429496,0.044988357,0.179417853,0.148903769,0.043113842,0.192017612,0.336460725,-0.065617722,2.926294821,28.25322392,10.0192864,2.819883851,0.212
MO,G2901830,St Louis Spirit Of St Louis A,724345,38.65,-90.65,63005,29183,SRMW,19.18,6.06,0.465,17.38,3.94,1.24,0.255,7.51,0,0,0,0,0,0,0,0,0.405,0,3.78,1.19,0.125,7.59,20.12,18.56,17.63,0,0,0,37.43,19.13,31.14,37.69,MO,0.00138157,0.000262551,0.001644122,0.000930762,0.000251965,0.001182726,0.162279431,0.033205692,0.195485124,0.176253441,0.031866753,0.208120194,0.390111565,-0.060710449,2.867986799,28.25322392,10.0192864,2.819883851,0.212
MO,G2901850,Whiteman Afb,724467,38.72,-93.55,65305,29185,SPNO,24.69,7.8,0.58,22.15,5.01,1.58,0.36,9.57,0,0,0,0,0,0,0,0,0.465,0,4.8,1.51,0.165,9.67,25.72,23.72,22.54,0,0,0,39.73,19.14,31.56,42.87,MO,0.001196842,0.000225657,0.001422499,0.00118953,0.00021566,0.00140519,0.208874516,0.042310479,0.251184995,0.225254937,0.040435964,0.265690901,0.012318205,-0.054596924,2.83974359,28.25322392,10.0192864,2.819883851,0.143
MO,G2901860,Farmington,724454,37.77,-90.4,,29186,SRMW,20.09,6.34,0.495,17.52,2.94,0.93,0.285,5.73,0,0,0,0,0,0,0,0,0.41,0,2.82,0.89,0.13,5.79,20.35,18.77,17.83,0,0,0,37.46,19.17,30.84,37.94,MO,0.001447208,0.000196913,0.001644122,0.000941293,0.000188444,0.001129737,0.169777491,0.024904269,0.19468176,0.178247688,0.023833118,0.202080806,0.4553134,-0.036614292,2.76340694,28.25322392,10.0192864,2.819883851,0.212
MO,G2901870,Farmington,724454,37.77,-90.4,,29187,SRMW,20.09,6.34,0.495,17.52,2.94,0.93,0.285,5.73,0,0,0,0,0,0,0,0,0.41,0,2.82,0.89,0.13,5.79,20.35,18.77,17.83,0,0,0,37.46,19.17,30.84,37.94,MO,0.001447208,0.000196913,0.001644122,0.000941293,0.000188444,0.001129737,0.169777491,0.024904269,0.19468176,0.178247688,0.023833118,0.202080806,0.4553134,-0.036614292,2.76340694,28.25322392,10.0192864,2.819883851,0.212
MO,G2901890,St Louis Lambert IntL Arpt,724340,38.75,-90.37,63145,29189,SRMW,24.86,7.85,0.56,22.32,5.32,1.68,0.36,9.9,0,0,0,0,0,0,0,0,0.45,0,5.1,1.61,0.16,10,25.92,23.91,22.72,0,0,0,39.86,19.15,31.64,43.06,MO,0.001780691,0.000355715,0.002136405,0.001199058,0.000340893,0.001539951,0.210213455,0.044988357,0.255201812,0.227059255,0.043113842,0.270173098,0.387320171,-0.055413679,2.843312102,28.25322392,10.0192864,2.819883851,0.212
MO,G2901950,Whiteman Afb,724467,38.72,-93.55,65305,29195,SPNO,24.69,7.8,0.58,22.15,5.01,1.58,0.36,9.57,0,0,0,0,0,0,0,0,0.465,0,4.8,1.51,0.165,9.67,25.72,23.72,22.54,0,0,0,39.73,19.14,31.56,42.87,MO,0.001196842,0.000225657,0.001422499,0.00118953,0.00021566,0.00140519,0.208874516,0.042310479,0.251184995,0.225254937,0.040435964,0.265690901,0.012318205,-0.054596924,2.83974359,28.25322392,10.0192864,2.819883851,0.143
MO,G2901970,Kirksville Regional Ap,724455,40.1,-92.55,,29197,SRMW,49,15.47,0.985,40.9,1.67,0.53,0.815,3.47,0,0,0,0,0,0,0,0,0.635,0,1.61,0.51,0.315,3.53,47.8,44.1,41.89,0,0,0,47.21,19.25,30.88,63.35,MO,0.003484098,0.00011222,0.003596318,0.002211562,0.000107985,0.002319547,0.41426779,0.014192756,0.428460545,0.418791851,0.01365718,0.432449031,0.550439521,-0.009223019,2.643826761,28.25322392,10.0192864,2.819883851,0.212
MO,G2901990,Kirksville Regional Ap,724455,40.1,-92.55,,29199,SRMW,49,15.47,0.985,40.9,1.67,0.53,0.815,3.47,0,0,0,0,0,0,0,0,0.635,0,1.61,0.51,0.315,3.53,47.8,44.1,41.89,0,0,0,47.21,19.25,30.88,63.35,MO,0.003484098,0.00011222,0.003596318,0.002211562,0.000107985,0.002319547,0.41426779,0.014192756,0.428460545,0.418791851,0.01365718,0.432449031,0.550439521,-0.009223019,2.643826761,28.25322392,10.0192864,2.819883851,0.212
MO,G2902010,Cape Girardeau Municipal Ap,723489,37.23,-89.57,63780,29201,SRMW,21.29,6.72,0.535,19.06,3.57,1.13,0.325,7.29,0,0,0,0,0,0,0,0,0.42,0,3.39,1.07,0.14,7.34,22.17,20.45,19.43,0,0,0,38.13,19.16,31.05,39.61,MO,0.001536137,0.00023926,0.001775397,0.001025543,0.000226556,0.001252099,0.179953429,0.030260026,0.210213455,0.194201663,0.028653299,0.222854962,0.417936324,-0.056725267,2.836309524,28.25322392,10.0192864,2.819883851,0.212
MO,G2902030,Ft Lnrd Wd Aaf,724457,37.75,-92.15,65473,29203,SRMW,19.92,6.29,0.495,16.97,6.03,1.9,0.285,11.85,0,0,0,0,0,0,0,0,0.405,0,5.73,1.81,0.125,11.96,19.73,18.2,17.29,0,0,0,38.39,19.1,31.76,37.3,MO,0.001436621,0.000402296,0.001838918,0.000912708,0.00038324,0.001295948,0.168438552,0.05087969,0.219318242,0.172834732,0.048469599,0.221304331,0.418974444,-0.008974473,2.697933227,28.25322392,10.0192864,2.819883851,0.212
MO,G2902050,Columbia Regional Airport,724450,38.82,-92.22,65201,29205,SRMW,30.83,9.74,0.645,27.22,3.8,1.2,0.455,7.32,0,0,0,0,0,0,0,0,0.5,0,3.65,1.15,0.2,7.4,31.64,29.19,27.73,0,0,0,41.45,19.17,31.26,48.37,MO,0.002198867,0.000254082,0.002452949,0.001463844,0.000243495,0.001707339,0.260825357,0.032134541,0.292959898,0.27720032,0.030795602,0.307995922,0.436708998,-0.048818907,2.794661191,28.25322392,10.0192864,2.819883851,0.212
MO,G2902070,Poplar Bluff Amos,723300,36.77,-90.47,63901,29207,SRMW,15.9,5.02,0.415,14.69,5.33,1.68,0.205,10.69,0,0,0,0,0,0,0,0,0.375,0,5.1,1.61,0.105,10.81,16.99,15.68,14.89,0,0,0,36.74,19.11,31.51,34.78,MO,0.001150779,0.000355715,0.001506494,0.000786333,0.000340893,0.001127227,0.134429496,0.044988357,0.179417853,0.148903769,0.043113842,0.192017612,0.336460725,-0.065617722,2.926294821,28.25322392,10.0192864,2.819883851,0.212
MO,G2902090,Springfield Regional Arpt,724400,37.23,-93.38,,29209,SRMW,21.96,6.93,0.505,19.32,4.37,1.38,0.315,8.45,0,0,0,0,0,0,0,0,0.41,0,4.18,1.32,0.14,8.55,22.44,20.7,19.67,0,0,0,38.55,19.14,31.29,39.85,MO,0.001574249,0.000292194,0.001866443,0.00103808,0.00027949,0.00131757,0.185576974,0.036954722,0.222531696,0.196575767,0.035347995,0.231923762,0.416579587,-0.040496351,2.787878788,28.25322392,10.0192864,2.819883851,0.212
MO,G2902110,Kirksville Regional Ap,724455,40.1,-92.55,,29211,SRMW,49,15.47,0.985,40.9,1.67,0.53,0.815,3.47,0,0,0,0,0,0,0,0,0.635,0,1.61,0.51,0.315,3.53,47.8,44.1,41.89,0,0,0,47.21,19.25,30.88,63.35,MO,0.003484098,0.00011222,0.003596318,0.002211562,0.000107985,0.002319547,0.41426779,0.014192756,0.428460545,0.418791851,0.01365718,0.432449031,0.550439521,-0.009223019,2.643826761,28.25322392,10.0192864,2.819883851,0.212
AR,G2902130,Harrison Faa Ap,723446,36.27,-93.15,72601,29213,SRMW,11.46,3.62,0.355,9.59,6.96,2.2,0.145,13.82,0,0,0,0,0,0,0,0,0.32,0,6.63,2.09,0.07,13.95,11.12,10.26,9.75,0,0,0,35.74,19.04,31.9,29.31,MO,0.000841646,0.000465817,0.001307463,0.000514527,0.000442526,0.000957053,0.096939198,0.058913325,0.155852523,0.097433206,0.055967659,0.153400865,0.366134884,0.015982038,2.649171271,28.25322392,10.0192864,2.819883851,0.212
MO,G2902150,Ft Lnrd Wd Aaf,724457,37.75,-92.15,65473,29215,SRMW,19.92,6.29,0.495,16.97,6.03,1.9,0.285,11.85,0,0,0,0,0,0,0,0,0.405,0,5.73,1.81,0.125,11.96,19.73,18.2,17.29,0,0,0,38.39,19.1,31.76,37.3,MO,0.001436621,0.000402296,0.001838918,0.000912708,0.00038324,0.001295948,0.168438552,0.05087969,0.219318242,0.172834732,0.048469599,0.221304331,0.418974444,-0.008974473,2.697933227,28.25322392,10.0192864,2.819883851,0.212
MO,G2902170,Joplin Municipal Ap,723495,37.15,-94.5,64870,29217,SPNO,14.36,4.53,0.39,12.76,9.05,2.86,0.2,16.63,0,0,0,0,0,0,0,0,0.335,0,8.72,2.75,0.095,16.79,14.81,13.67,12.98,0,0,0,37.4,19.04,32.6,32.71,MO,0.00070268,0.000408469,0.001111149,0.000685534,0.000392758,0.001078292,0.121307892,0.076587322,0.197895214,0.129815977,0.073641656,0.203457634,0.030470796,-0.027339448,2.816777042,28.25322392,10.0192864,2.819883851,0.143
